Date		MSFT		AAPL		GOOGL
10/5/2005	20.12220049	7.139932273	155.355
10/6/2005	20.17113977	6.993832863	156.375
10/7/2005	20.05694812	6.939721971	156.495
10/10/2005	19.95091301	6.813914145	155.325
10/11/2005	19.91013028	6.978952368	153.05
10/12/2005	19.82040827	6.662403646	150.485
10/13/2005	20.05694812	7.269798415	148.72
10/14/2005	20.12220049	7.304970495	148.07
10/17/2005	20.00800884	7.229215246	152.5
10/18/2005	20.04063503	7.062824251	151.64
10/19/2005	20.46477545	7.432131093	154.35
10/20/2005	20.22007905	7.594463771	151.6
10/21/2005	20.21192251	7.529530699	169.95
10/24/2005	20.472932	7.682393971	174.325
10/25/2005	20.41583617	7.589052681	173.455
10/26/2005	20.48108854	7.714860506	177.72
10/27/2005	20.26901833	7.495711392	176.53
10/28/2005	20.8236635	7.368550794	179.085
10/31/2005	20.96232479	7.790615756	186.07
11/1/2005	21.17439501	7.778440805	189.69
11/2/2005	21.58222234	8.109870022	189.84
11/3/2005	21.56590924	8.366896762	192.975
11/4/2005	21.74535327	8.2722027	195.215
11/7/2005	22.0308324	8.147747647	197.515
11/8/2005	22.06345859	8.103106161	194.95
11/9/2005	21.99004967	8.131514379	189.575
11/10/2005	22.09608477	8.276261017	195.55
11/11/2005	22.25105916	8.32496082	195.2
11/14/2005	22.32446808	8.312785869	198.485
11/15/2005	22.49575556	8.425065971	196.4
11/16/2005	22.69208215	8.786256179	199.075
11/17/2005	22.88022847	8.72808697	201.725
11/18/2005	22.96203122	8.733498059	200.105
11/21/2005	23.03565369	8.787608951	204.68
11/22/2005	22.83114682	8.998641432	208.235
11/23/2005	22.8393271	9.078454999	211.43
11/25/2005	22.7084427	9.380123225	214.31
11/28/2005	22.70026243	9.423411939	211.74
11/29/2005	22.6430005	9.212379458	201.77
11/30/2005	22.6430005	9.174501833	202.455
12/1/2005	22.81478627	9.685849768	207.045
12/2/2005	22.91294957	9.825185316	208.85
12/5/2005	22.78206517	9.715610759	202.925
12/6/2005	22.65118078	10.01727898	202.27
12/7/2005	22.70026243	10.00375126	202.11
12/8/2005	22.65118078	10.0213373	205.325
12/9/2005	22.66754133	10.05515661	204.6
12/12/2005	22.45485418	10.1336174	206.305
12/13/2005	22.19308539	10.14308681	208.745
12/14/2005	22.16036429	9.741313433	209.48
12/15/2005	22.02129962	9.764310562	211.275
12/16/2005	22.00493907	9.619563924	215.075
12/19/2005	21.94767715	9.656088777	212.3
12/20/2005	21.97221797	9.754841156	214.87
12/21/2005	21.8658744	9.942876508	213.165
12/22/2005	21.75135055	10.01322067	216.02
12/23/2005	21.79225193	9.922584923	215.465
12/27/2005	21.64500698	10.04162889	212.32
12/28/2005	21.58774506	9.952345914	213.345
12/29/2005	21.48958176	9.665558183	210.075
12/30/2005	21.39141847	9.725080165	207.43
1/3/2006	21.95585742	10.11197305	217.615
